date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2018-06-22,1936.224926007404,1607.9515765081876,2298.140064092823,38128.93596498086,31153.11882606145,45762.49275068646
2018-06-23,2371.912744067431,2045.6879375007438,2682.359907724635,45996.050602031166,38530.06393976079,53094.974227022365
2018-06-24,2424.398644625632,2109.8346816820217,2742.598032635195,46808.13146355837,39374.59018685673,53431.72338446207
2018-06-25,1612.3656858692786,1296.8818338405656,1942.8658003189191,31325.98194454629,23336.980263776375,38248.42397132809
2018-06-26,1448.7303149237653,1120.4635718760917,1781.9588659342626,27615.948448688076,20581.92206467151,34181.12423252949
2018-06-27,1517.0592340596788,1200.3073303971505,1850.3831683029207,29168.862357619037,21990.020733343747,36707.2000378788
2018-06-28,1588.6064472176024,1254.272775683556,1916.7098152749381,30129.037716507064,22802.870438911537,37592.37084875271
2018-06-29,1901.4676361936347,1568.686188139529,2218.6578526656967,36361.17435318948,29465.38210980316,43984.11033603924
2018-06-30,2334.9313023725344,2038.8431858991248,2646.8255177574724,44186.392339198705,36553.22203833439,51221.95332174047
2018-07-01,2385.837858910577,2049.2865128401377,2704.2601182382864,44982.72257056839,37810.08714982534,52104.90719614643
2018-07-02,1572.8599631172353,1245.6560609520848,1896.2534260315329,29510.424916556636,22503.199536322274,36804.782966721395
2018-07-03,1408.8891354256618,1076.0578502557494,1747.2338274503907,25834.729526631312,19049.57152866682,32963.10793100879
2018-07-04,1477.4537676723971,1127.0887083426167,1811.4153424763485,27444.813915825456,20509.422498045456,34851.57855606502
2018-07-05,1549.75758066247,1238.3091519278235,1872.964572997704,28482.847972037885,22004.828334410973,35564.86624120866
2018-07-06,1863.83563520429,1541.026459998895,2219.559787363826,34810.95529892627,27718.88138794343,41618.6829374888
2018-07-07,2298.907283299369,1958.7114840900883,2639.3648682386865,42747.315246378785,35203.178719126874,49759.50332709667
2018-07-08,2351.7371925740235,2020.7224952343838,2662.029846308307,43666.728638919856,36759.6226079988,51027.998480597824
2018-07-09,1540.9176807442013,1239.095422448339,1873.513192052826,28326.016718198687,20849.355669183482,35562.471828613285
2018-07-10,1379.2573538751376,1073.6262943422958,1711.3192946458353,24786.846844448977,17514.292476147864,32391.730716941955
2018-07-11,1450.2011003051366,1123.264677843584,1780.1800625882636,26534.795471695375,19063.44268133675,33616.83978891954
2018-07-12,1524.870452415724,1210.198852144844,1854.0469234947068,27708.47842847109,20432.468830839956,35087.59546494186
2018-07-13,1841.221376948659,1497.4046477625739,2151.9200524626553,34166.59485408433,27078.302623019146,41177.918478858184
2018-07-14,2278.398842410821,1924.5478644038362,2600.482788451014,42224.10717860724,35505.804792782816,49115.98421581502
2018-07-15,2333.099264702136,2003.5499419768623,2678.7096621513606,43252.87834156115,36412.39772411351,50673.872287791026
2018-07-16,1523.854042690925,1195.8575078929234,1826.779402650969,28007.13414334782,21227.466208968664,35199.20338493381
2018-07-17,1363.4191597296606,1034.059848485026,1666.6694438834265,24546.342883831,17255.067427803442,31848.33672306513
