date,units_forecast,units_lower,units_upper,revenue_forecast,revenue_lower,revenue_upper
2017-07-24,1204.090294714198,883.6750032196607,1536.7150868679303,22629.26494624665,15535.753116610304,30174.054508487567
2017-07-25,1041.6502850133675,730.2851668562887,1378.7803370713536,19094.775408339618,11934.662864369991,26415.81118635437
2017-07-26,1110.9332282165474,783.1454952593068,1411.3908586622567,20810.486944742326,13899.899262635441,27511.755055399186
2017-07-27,1183.0615176214706,865.6400573005922,1539.1890568804556,21916.167347544044,14412.94238403386,29120.495717799175
2017-07-28,1496.0079649762067,1152.2332693062642,1805.719674438506,28272.48345513299,20946.03095951977,35902.53949238803
2017-07-29,1928.9492594155276,1602.618947234704,2242.6219802001565,36197.11722368763,28824.948652001647,43617.01844488104
2017-07-30,1978.6271013341639,1648.9602924294393,2318.3590057647466,37065.32322172769,29542.666541796996,43904.63510574203
2017-07-31,1163.630277874689,864.5650886630722,1510.672441126002,21635.297848357113,15150.81889831468,28581.73881924298
2017-08-01,996.78271096098,652.4200287410273,1330.1288196749088,17970.955111387644,11197.238431129523,26002.27202727909
2017-08-02,1061.562572563169,737.3493804605552,1394.8450232300838,19560.92123363552,12699.545032237693,27395.536003894595
2017-08-03,1129.141526025223,815.616586543181,1457.5736120817116,20547.580277445468,13246.254031733977,28105.973169317997
2017-08-04,1437.5412029084068,1099.5912656807175,1749.816106054552,26794.01963619181,19677.27237677222,34011.60820057384
2017-08-05,1865.9863128198126,1550.7681607386658,2206.821115698219,34620.1005438918,27183.787848039163,41722.21208303801
2017-08-06,1911.2655348814028,1577.2944437627598,2244.0228767590047,35402.97774857932,27872.716797796336,42420.95648008075
2017-08-07,1092.0134469898605,765.943423538846,1401.933053403063,19902.43929783797,13269.253348142967,27642.460681288434
2017-08-08,921.0985088633518,607.9828341457874,1270.1973227733017,16183.661666970815,9529.208461282251,22869.613031397712
2017-08-09,982.0421749058228,636.4672025400616,1313.8943567627714,17736.192634366776,10394.614276498876,24539.62210412191
2017-08-10,1046.0581742003842,704.603169422403,1371.3666716177893,18702.993976002428,11732.095547781157,25914.39876835365
2017-08-11,1351.2090436469646,1034.8469994946436,1657.7364194494676,24947.39246567763,18283.28569900834,31954.535327466423
2017-08-12,1776.7592874858894,1459.4000724371515,2097.12148369841,32789.16374568352,25555.877246053038,39678.18696468815
2017-08-13,1819.5362878139867,1481.5068758026212,2161.536190171312,33605.07242468516,26336.778028670222,40438.70774596159
2017-08-14,998.2018989112294,667.2839587497348,1327.103682178222,18154.23839191302,11247.160346321518,25252.177966344552
2017-08-15,825.671224333018,501.1363109821211,1133.2451712494722,14500.923479755003,7655.1490341729605,21686.386556451453
2017-08-16,885.5006292413318,564.183074243288,1204.0219481516249,16133.549684072399,8757.689066750672,23243.742986681962
2017-08-17,948.9370190930738,640.4259416268192,1282.7638622287816,17193.779754810872,9955.250462553602,24614.336517709227
2017-08-18,1254.0739596241406,908.7229531402595,1608.0694756425885,23543.507368783892,16545.544208971103,30803.428999090338
2017-08-19,1680.2043096855741,1357.50636572173,2000.9085346633715,31500.980193525644,23956.89342924871,38255.05233717795
2017-08-20,1724.1804951051586,1397.1786586097326,2053.59643900651,32441.37800464716,24878.938421178016,39513.32239421591
2017-08-21,904.6956666453667,584.0332852906461,1239.0034550601895,17122.214747802926,9822.133118370728,23944.66735212393
2017-08-22,734.6707533025835,424.2752657620603,1069.516773625323,13606.157710135989,6201.880366576611,20874.694028694707
2017-08-23,797.6724912802246,456.0325317976371,1113.9668789136044,15380.074197510019,7839.17804016474,22520.288035989106
2017-08-24,864.9514797153782,529.8348930753826,1198.4757209347974,16584.13590153063,9762.343025598006,24529.398887355328
2017-08-25,1174.5973723873076,851.6322312133559,1506.0545795319115,23078.82773139464,16414.108495639095,30000.41459851365
2017-08-26,1605.8906110194948,1297.0845490145593,1947.4074141627436,31181.084190706348,23706.9915078419,37834.19610762675
2017-08-27,1655.6618656067214,1357.2454146029884,1985.1671076245198,32264.875439902356,25293.282199681562,39006.56596842576
2017-08-28,842.572463525117,526.6126333226429,1167.4195263338604,17086.612118001955,10176.07397724046,24480.30467164452
2017-08-29,679.5008574925832,336.5326854706272,1019.8918100797111,13707.962464068582,6126.898752286105,20467.720406860553
2017-08-30,749.9602502769008,413.3931255802017,1067.1015477895041,15614.892685355155,8323.442177131807,23047.263953592148
2017-08-31,825.136462253283,519.0511043500244,1152.5456697654,16946.76146002504,10110.532873226755,24675.466706562085
